ruc_norm,razon_social,ciiu_norm,actividad,segmento,foco_alto_valor,provincia,cant_empleados,activo_total,patrimonio,pasivo_total,ventas_netas,utilidad_operativa,utilidad_neta,anio,ROE_pct,ROA_pct,margen_neto_pct,margen_operativo_pct,activo_corriente,pasivo_corriente,razon_corriente,prueba_acida,endeudamiento_pct,rotacion_activos
361207,GEOAGRICOLAS S.A.S.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,EL ORO,4,195654.96,1000.0,194654.96,344571.18,0.0,-101863.16,2024,-412.4931282574112,-52.06265151673129,-29.562298274626453,0.0,107610.228,87594.732,1.2285011386301177,0.7371006831780705,99.48889616700747,1.7611165083675875
110817,AMELOTI S.A.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,False,GUAYAS,4,195592.2,190717.95,4874.25,849030.27,17356.54,17356.54,2024,9.100632635784937,8.873840572374563,2.0442781150782765,2.0442781150782765,107575.71000000002,2193.4125,49.04490605392284,29.4269436323537,2.492047228877225,4.3408186522775445
733643,EL PAMPERO EMBUTIDOS Y CARNES EMBUCAR S.A.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,False,GUAYAS,15,193986.36,13946.39,180039.96999999997,781744.39,297.74,297.74,2024,2.1348893871460644,0.15348501822499272,0.03808661805683057,0.03808661805683057,106692.498,81017.98649999998,1.3168989086145708,0.7901393451687424,92.81063369610109,4.029893596642569
746287,EMSAFISH S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,SANTA ELENA,2,193674.02,110961.23,82712.79,798351.1,52952.46,49516.3,2024,44.62486582025092,25.566826154586973,6.202321259405793,6.632728382286941,106520.711,37220.7555,2.861863215001103,1.7171179290006617,42.70722010107499,4.122138322940785
746120,EDIPORFRUIT S.A.S.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,4,193341.21,140124.08,53217.130000000005,2322686.84,105738.64,70868.92,2024,50.57583250501983,36.65484456210862,3.0511612146560405,4.552427739247018,106337.6655,23947.708500000004,4.4404108852419,2.66424653114514,27.524980318474267,12.013408005463502
339689,JOE-COCOA EXPORT S.A.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,GUAYAS,2,193326.8,78058.57,115268.22999999998,1299621.49,76392.35,76392.35,2024,97.8654233609455,39.5146198043934,5.878046076323346,5.878046076323346,106329.74,51870.703499999996,2.049899708801906,1.2299398252811435,59.62351313940953,6.722407291694685
729995,SIMBAI S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,GUAYAS,2,193174.58,169415.68,23758.899999999998,296356.22,113932.17,109207.53,2024,64.46128835300252,56.53307490043462,36.850088720931865,38.4443322971254,106246.019,10691.505,9.937424057698145,5.962454434618887,12.299185534659891,1.534136737866856
120489,OSIRISCORP S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,31,193062.58,118339.43,74723.15,736253.89,5987.25,5987.25,2024,5.059387221993549,3.101196513586424,0.8132045319312337,0.8132045319312337,106184.419,33625.417499999996,3.1578617276647942,1.8947170365988766,38.70410827411506,3.81355045602312
300623,MURZI TORRES SERVICIOS INDUSTRIALES ESH-EXPO S.A.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,False,GUAYAS,3,192751.18,166690.83,26060.35000000001,79983.75,17164.27,12873.2,2024,7.72280034840549,6.678662096906489,16.094769250003907,21.459696500851734,106013.149,11727.157500000005,9.039969745439162,5.423981847263497,13.520202574116544,0.41495854915129443
703549,AGRIELRECREO S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,21,192148.04,135996.57,56151.47,727499.18,27455.37,20016.92,2024,14.71869474355125,10.41744688106108,2.7514697679796694,3.7739382744046526,105681.422,25268.161500000002,4.18239459170783,2.5094367550246974,29.22302512167181,3.7861389582740475
345810,PACIFIC INTERNATIONAL BUSINESS PIB S.A.S.,G4630,G4630.23 - VENTA AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES DE ORIGEN ANIMAL O VEGETAL.,comercio_mayorista,False,GUAYAS,3,191743.32,152315.8,39427.52000000002,451547.39,138801.58,134004.05,2024,87.97777380941439,69.88720650085749,29.676630397531472,30.739094738206767,105458.82600000002,17742.38400000001,5.943892658393594,3.566335595036156,20.56265636789851,2.3549576068673472
366096,AGROCOMIM S.A.S.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,GUAYAS,4,191672.62,49795.12,141877.5,2590793.61,41475.85,48795.12,2024,97.99177108118225,25.457532745156826,1.8834043673590812,1.600893635058796,105419.941,63844.875,1.6511887759197588,0.9907132655518551,74.02074432957613,13.516764209723851
132270,DOBROSKO S. A.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,False,GUAYAS,7,191541.9,-140243.69,331785.59,143016.17,-51384.82,-25692.41,2024,,-13.413467236150419,-17.96468888797679,-35.92937777595358,105348.045,149303.5155,0.7055965470551829,0.4233579282331098,173.2182827882568,0.7466573632192226
755969,CARNISARIATO JR LA-PRADERA S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,False,MANABI,2,191500.33,129992.1,61508.22999999998,468539.1,0.0,119992.1,2024,92.30722482366235,62.65895207595727,25.609837044549757,0.0,105325.1815,27678.703499999992,3.8052787226829476,2.2831672336097686,32.119124807774476,2.4466751571655254
716727,FAMIARROZ S.A.,G4630,G4630.91 - VENTA AL POR MAYOR DE ARROZ.,comercio_mayorista,False,GUAYAS,4,190566.41,46888.2,143678.21000000002,2192651.03,22173.46,16630.09,2024,35.467537674724134,8.7266638438537,0.7584467282967505,1.0112626084416179,104811.5255,64655.19450000001,1.6210843739709109,0.9726506243825466,75.395349054432,11.505968076955428
73260,ALIMENTOS DE BANANO S.A. ALIBANA,C1030,"C1030.11 - ELABORACIÓN DE ALIMENTOS COMPUESTOS (MEZCLA) PRINCIPALMENTE DE FRUTAS LEGUMBRES U HORTALIZAS, EXCEPTO PLATOS PREPARADOS EN FORMA CONGELADA O ENLATADA LISTOS PARA CONSUMIR.",procesamiento,False,GUAYAS,2,190367.05,64730.87,125636.18,1576.29,0.0,0.0,2024,0.0,0.0,0.0,0.0,104701.8775,56536.280999999995,1.8519413666420685,1.111164819985241,65.99680984708226,0.008280266989481635
178833,FRUTALIT S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,True,GUAYAS,49,190304.79,131633.01,58671.78,1065722.63,45447.77,34471.96,2024,26.187929608234285,18.114078999272692,3.2346089901459636,4.264502668954304,104667.63450000001,26402.301,3.9643375969389947,2.3786025581633967,30.830427337115367,5.600083056238363
155991,FRUTAS Y CARAMELOS FRUIT&CANDY S.A.,C1073,"C1073.21 - ELABORACIÓN DE PRODUCTOS DE CONFITERÍA: CARAMELOS, TURRÓN, GRAGEAS Y PASTILLAS DE CONFITERÍA, GOMA DE MASCAR (CHICLES), CONFITES BLANDOS, CONFITERÍA A BASE DE CHOCOLATE Y CHOCOLATE BLANCO, ETCÉTERA.",procesamiento,False,PICHINCHA,5,190283.48,142073.29,48210.19,188777.24,12646.06,12646.06,2024,8.901081969735479,6.6459053618317245,6.6989325619974105,6.6989325619974105,104655.91400000002,21694.5855,4.824056859717371,2.8944341158304225,25.3359829240037,0.9920842313794134
105613,"Q-EROS, S.A.",G4620,"G4620.22 - VENTA AL POR MAYOR DE CUEROS, PIELES Y OTROS PRODUCTOS ANIMALES.",comercio_mayorista,False,GUAYAS,33,189838.12,4028.63,185809.49,378828.27,0.0,0.0,2024,0.0,0.0,0.0,0.0,104410.966,83614.2705,1.2487218434800553,0.7492331060880332,97.87786035807771,1.995533194281528
721550,SHIELDSEG S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,2,189701.64,6359.82,183341.82,19050.0,1055.0,822.9,2024,12.939045444682398,0.4337864448615204,4.3196850393700785,5.5380577427821525,104335.90200000002,82503.819,1.264619059634076,0.7587714357804456,96.64746177207535,0.10042085034162065
746668,SAPORITI DEL ECUADOR S.A.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,False,GUAYAS,6,188659.36,117914.44,70744.91999999998,121099.07,-241038.0,-242456.17,2024,-205.62042274042093,-128.51531458603486,-200.2130734777732,-199.04199099134286,103762.648,31835.213999999993,3.2593670644086146,1.9556202386451687,37.49875966927906,0.6418927213576894
704535,AGROQUIMICOS EUROPEOS EUROCHEM S.A.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,False,PICHINCHA,22,188426.28,45269.64,143156.64,321330.0,42384.53,11690.18,2024,25.82344370310875,6.204113354039575,3.6380605607941994,13.190343260822207,103634.45400000001,64420.488000000005,1.6087188597515747,0.9652313158509448,75.9748799371298,1.7053353704164833
713028,TITICORPSA S.A.,C1073,"C1073.21 - ELABORACIÓN DE PRODUCTOS DE CONFITERÍA: CARAMELOS, TURRÓN, GRAGEAS Y PASTILLAS DE CONFITERÍA, GOMA DE MASCAR (CHICLES), CONFITES BLANDOS, CONFITERÍA A BASE DE CHOCOLATE Y CHOCOLATE BLANCO, ETCÉTERA.",procesamiento,False,GUAYAS,2,187362.08,155892.97,31469.109999999982,20912.5,4358.59,4289.46,2024,2.7515416506594237,2.2893960186607663,20.511464435146443,20.842032277346085,103049.144,14161.099499999993,7.276916880641934,4.36615012838516,16.795879934723175,0.1116154346706655
348696,PASTO & HENO S.A.S.,G4620,"G4620.14 - VENTA AL POR MAYOR DE DESECHOS, RESIDUOS Y PRODUCTOS DERIVADOS USADOS PARA ALIMENTAR ANIMALES (FORRAJE), INCLUYE MATERIAS PRIMAS AGRARIAS.",comercio_mayorista,False,COTOPAXI,5,187140.81,28081.29,159059.52,857044.81,54373.43,42472.38,2024,122.6103208891439,22.695413149061395,4.955677871732283,6.344292546383892,102927.4455,71576.784,1.4380004206391839,0.8628002523835102,84.99456639094379,4.5796788525175245
312334,FRANC&CORT S.A.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,False,GUAYAS,2,187052.18,30870.66,156181.52,112633.6,5636.82,4396.72,2024,14.242390671271687,2.350531279560602,3.903559861355759,5.004563469515313,102878.69900000001,70281.684,1.4638052639717627,0.8782831583830576,83.49623083783358,0.6021506939935156
61334,GYBALFARMA S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,False,GUAYAS,5,186977.38,56719.12,130258.26,182033.49,2273.23,1704.92,2024,3.0058999504928847,0.9118322226998795,0.9365968866498138,1.2487976800312954,102837.55900000001,58616.217,1.754421630450836,1.0526529782705016,69.66525041692209,0.9735588871766199
363961,BIOTECNIAGRO S.A.S.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,False,MANABI,3,186914.24,77470.48,109443.76,279992.23,79431.9,77170.48,2024,99.61275572321225,41.28657078240801,27.56165055008848,28.369322962997938,102802.83200000001,49249.691999999995,2.0873802012812592,1.2524281207687555,58.55292780261151,1.4979716366179483
372628,DISPROCONMSAS SOCIEDAD POR ACCIONES SIMPLIFICADA,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,False,SANTO DOMINGO DE LOS TSACHILAS,3,186826.79,-1455.02,188281.81,49364.03,-1955.02,-1955.02,2024,,-1.046434507599258,-3.9604140909889245,-3.9604140909889245,102754.7345,84726.81450000001,1.2127770305822132,0.7276662183493279,100.77880693662831,0.26422350884474327
124649,NUTRIBALAN S.A.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,False,GUAYAS,2,186664.06,141983.28,44680.78,558971.99,2598.46,2026.8,2024,1.427492025821632,1.0858008767193856,0.3625941972512791,0.46486408021983355,102665.23300000001,20106.351,5.106109656595571,3.0636657939573424,23.93646639851292,2.9945346201084453
728987,CAMARONERA PESQUERA CAPEVJA S.A.S.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,False,AZUAY,3,186354.43,-107879.51,294233.94,473946.39,0.0,-179879.51,2024,,-96.5254810416903,-37.95355630834112,0.0,102494.93650000001,132405.27300000002,0.7741001108014784,0.464460066480887,157.88942607911173,2.5432526074105137
712531,MQMANGA S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,True,GUAYAS,10,186298.84,28136.06,158162.78,219261.45,0.0,15467.49,2024,54.97390181852043,8.302515463864403,7.054359076800777,0.0,102464.36200000001,71173.251,1.439647066283371,0.8637882397700225,84.8973509443215,1.1769340592780932
350629,MOLINOS GRAINEX S.A.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,False,GUAYAS,5,186079.91,36965.6,149114.31,1387510.29,20124.49,12544.05,2024,33.93438764689333,6.741216717054517,0.9040689709047129,1.450402937191911,102343.9505,67101.43950000001,1.5252124434677738,0.9151274660806643,80.13455616998095,7.456529240582715
309610,AGRICOLA BANANATROPICAL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,EL ORO,4,185204.79,7467.24,177737.55000000002,385093.7,1461.7,1461.7,2024,19.574836217933267,0.7892344469060439,0.37956995920733055,0.37956995920733055,101862.63450000001,79981.8975,1.2735711165142087,0.7641426699085252,95.96811723930035,2.079285854323746
312974,PRODUCTOS M. CH. PRODUCTOSMCH CIA.LTDA.,C1030,"C1030.11 - ELABORACIÓN DE ALIMENTOS COMPUESTOS (MEZCLA) PRINCIPALMENTE DE FRUTAS LEGUMBRES U HORTALIZAS, EXCEPTO PLATOS PREPARADOS EN FORMA CONGELADA O ENLATADA LISTOS PARA CONSUMIR.",procesamiento,False,PICHINCHA,9,184911.3,43392.4,141518.9,165575.64,0.0,-679.71,2024,-1.5664263788128796,-0.3675870539009785,-0.4105132856499905,0.0,101701.215,63683.505,1.5969789194234834,0.95818735165409,76.53339736403346,0.8954327831776643
129639,COMERCIALIZADORA DE BANANO FINCA DON ELOY S.A. DONELOY,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,16,184573.92,169893.78,14680.140000000014,899967.97,5168.18,5168.18,2024,3.0420065996530306,2.800059726747961,0.5742626595922076,0.5742626595922076,101515.65600000002,6606.0630000000065,15.367043275245774,9.220225965147463,7.953528862582543,4.875921636166149
148913,AGRICULTORA ECUAFLORET CIA. LTDA.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,COTOPAXI,25,184030.78,39632.18,144398.6,630367.34,1804.17,1407.25,2024,3.5507761621995058,0.7646818646315579,0.22324284757519325,0.2862093077347567,101216.929,64979.37,1.5576779060800374,0.9346067436480223,78.46437427478165,3.425336457303501
321978,URBAN MEAT&CHICKEN S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,False,PICHINCHA,2,183958.77,171640.02,12318.75,82245.34,8499.28,6629.44,2024,3.8624092446505194,3.6037640390833228,8.06056610623775,10.334056616459973,101177.3235,5543.4375,18.251729815660408,10.951037889396245,6.696473345630655,0.4470857246979853
372109,OROZHER S.A.S.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,GUAYAS,3,182865.1,153071.7,29793.399999999998,182065.1,0.0,152271.7,2024,99.47736910219199,83.26996239304275,83.63585332938604,0.0,100575.80500000001,13407.029999999999,7.501721484922464,4.501032890953478,16.292556644214777,0.9956251903725752
325659,DISIILCOR S.A.S.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,False,EL ORO,2,182439.44,11610.77,170828.67,21008.63,61.76,72.66,2024,0.6257982890023659,0.03982691461890039,0.34585786888531045,0.2939744286038642,100341.69200000001,76872.9015,1.3052934134403655,0.7831760480642193,93.63582238577361,0.11515399301817633
178239,ELARTESAN S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,MANABI,4,182129.05,168587.91,13541.139999999985,360174.85,33222.73,24917.05,2024,14.779855803420302,13.680986092004543,6.918042722860855,9.224056038338048,100170.97750000001,6093.512999999994,16.43895360525203,9.863372163151219,7.434914968260135,1.9775804573734943
181202,ROYALBANANA S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,4,181857.03,-137206.88,319063.91000000003,550520.0,782.44,782.44,2024,,0.4302500706186613,0.14212744314466325,0.14212744314466325,100021.3665,143578.75950000001,0.6966306635348802,0.4179783981209282,175.44766347498364,3.027213190493653
306600,BANANERA SILVA PEREZ BANANASILPER S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,4,181332.78,181332.78,0.0,580783.22,0.0,140944.06,2024,77.72674085733424,77.72674085733424,24.26792909065107,0.0,99733.02900000001,0.0,,,0.0,3.2028584131341282
725606,PRETII S.A.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,False,MANABI,3,181190.24,47616.53,133573.71,724827.07,17446.23,17446.23,2024,36.63902010499295,9.628680882590587,2.4069506675571595,2.4069506675571595,99654.632,60108.169499999996,1.657921590841325,0.994752954504795,73.72014629485561,4.000364865127393
145970,DULCES FRUSEC CIA. LTDA.,C1030,"C1030.13 - CONSERVACIÓN DE NUECES (PASTA DE NUECES) Y OTROS FRUTOS SECOS MEDIANTE EL TOSTADO, SALADO, ASADO, ENLATADO, ETCÉTERA.",procesamiento,False,PICHINCHA,4,181113.32,14197.14,166916.18,154001.98,14817.76,12825.22,2024,90.33664526799059,7.081323449871052,8.327957861321003,9.621798369085903,99612.32600000002,75112.281,1.326178950683178,0.7957073704099068,92.16118394825958,0.8503073103623743
328151,AMAN-FRUITS S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,PICHINCHA,3,180958.27,113324.08,67634.18999999999,282317.52,0.0,20756.56,2024,18.316107220989576,11.470357226558367,7.352204000658549,0.0,99527.0485,30435.385499999997,3.270109672177473,1.9620658033064835,37.37557283234416,1.560124994563664
170577,BOSSMENTE S.A.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,False,GUAYAS,3,180394.0,1695.0,178699.0,33899.9,0.0,57.95,2024,3.418879056047198,0.03212412829695001,0.17094445706329517,0.0,99216.70000000001,80414.55,1.2338152734797372,0.7402891640878423,99.06039003514529,0.18792143862877925
342163,CARNIORIENTE CARNES DEL ORIENTE S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,False,ORELLANA,3,180250.0,177770.91,2479.0899999999965,225000.0,5000.0,5000.0,2024,2.8126086545880873,2.7739251040221915,2.2222222222222223,2.2222222222222223,99137.50000000001,1115.5904999999984,88.86549320740913,53.31929592444548,1.375361997226073,1.248266296809986
313556,AGRICOLA ALLPA WIÑARI CRECIENDO CON LA TIERRA ALLPAWIÑARI CIA.LTDA.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,PICHINCHA,4,180187.72,6495.54,173692.18,151426.84,10247.9,3768.32,2024,58.01396034817736,2.091330086201213,2.4885416614386195,6.767558512084119,99103.24600000001,78161.481,1.2679294805071568,0.7607576883042941,96.39512614955115,0.8403837952997019
743638,PROFEED S.A.S.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,False,GUAYAS,2,179695.07,-145093.2,324788.27,157594.28,3975.87,2602.49,2024,,1.4482812466697053,1.6513860782256817,2.5228517177146275,98832.28850000001,146154.7215,0.6762168713105857,0.40573012278635145,180.7441183556121,0.8770094805605964
726428,INVERSIONES AGRICOLAS Y GANADERAS TRES FLECHAS S. A. ''INAGA'' SOCIEDAD ANÓNIMA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,LOS RIOS,5,179036.34,155853.87,23182.47,190376.28,26461.21,20639.74,2024,13.243007696889403,11.528240579538211,10.841550218336025,13.899425915875655,98469.98700000001,10432.1115,9.439123326087916,5.663473995652749,12.948471801869946,1.0633387612816483
751806,TONNO LOGISTICS S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,MANABI,4,179020.45,9553.85,169466.6,104479.35,0.0,5770.9,2024,60.40392093239897,3.223598197859518,5.523483827186903,0.0,98461.24750000001,76259.97,1.2911262291343677,0.7746757374806206,94.66326333108871,0.5836168437739934
327326,FRUTERA AGRIFRU S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,4,179015.52,23850.5,155165.02,231180.0,0.0,23050.5,2024,96.64577262531185,12.876257879763722,9.97080197248897,0.0,98458.53600000001,69824.25899999999,1.4100906677720708,0.8460544006632423,86.6768534929262,1.291396410769301
311780,DISTRIBUIDORA DE FRUTAS ECUADOR DISECFRUTA CIA.LTDA.,C1030,"C1030.30 - SERVICIOS DE APOYO A LA ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO: PELADO INDUSTRIAL DE PAPAS, ETCÉTERA.",procesamiento,False,PICHINCHA,2,178928.99,-9950.41,188879.4,783243.6,-1437.67,-1437.67,2024,,-0.8034863439401296,-0.18355336704953606,-0.18355336704953606,98410.9445,84995.73,1.1578339817776728,0.6947003890666037,105.5610943760427,4.377399101174158
86700,FLORIMEX ECUADOR S.A.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,False,PICHINCHA,12,178779.77,-47490.45,226270.22,285783.39,10919.91,6406.72,2024,,3.583582191654011,2.241809784676429,3.8210443231147897,98328.8735,101821.599,0.9656975972259089,0.5794185583355452,126.56365985927826,1.5985219692362287
205219,PRODUCTOS ALIMENTICIOS S.A. KECCSA,G4630,G4630.91 - VENTA AL POR MAYOR DE ARROZ.,comercio_mayorista,False,MANABI,4,178563.37,106298.78,72264.59,314728.53,0.0,34999.82,2024,32.92589058877252,19.600783744168808,11.12063783985519,0.0,98209.85350000001,32519.0655,3.020069980178244,1.8120419881069463,40.46999673001243,1.7625593087764866
363986,EXPORTADORA FRAFA S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,EL ORO,6,178418.97,126195.69,52223.28,573684.91,128122.09,100395.69,2024,79.55556168360425,56.26962760742313,17.500144809456465,22.333181118534213,98130.43350000001,23500.476,4.175678547957923,2.505407128774754,29.270026612080542,3.215380685136788
348482,TIVA CARGO S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,False,PICHINCHA,2,178037.8,24029.09,154008.71,32125.18,18710.91,14195.76,2024,59.0773932762331,7.973452828556633,44.188888591441355,58.24375147469991,97920.79000000001,69303.9195,1.4129185002299907,0.8477511001379944,86.5033773726703,0.18044022112158206
744433,AVICOLA PRODUMEGA SOCIEDAD ANÓNIMA,G4630,G4630.22 - VENTA AL POR MAYOR DE HUEVOS Y PRODUCTOS A BASE DE HUEVOS.,comercio_mayorista,False,CHIMBORAZO,4,177871.84,137466.98,40404.85999999999,279258.69,6629.1,2556.94,2024,1.8600394072816613,1.4375181591419979,0.9156169858134049,2.3738204888091397,97829.512,18182.186999999998,5.380514016273181,3.2283084097639083,22.715714865264786,1.5699994445438918
366044,ROCACHOCO S.A.S.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,MANABI,2,177356.06,137320.45,40035.60999999999,3300074.44,163897.8,136320.45,2024,99.2717763450382,76.86258366361996,4.130829545772307,4.966487968071411,97545.83300000001,18016.024499999996,5.41439278127092,3.2486356687625517,22.57357882217275,18.607057689486336
316985,SHUNGOLOMA CIA.LTDA.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,False,PICHINCHA,4,177082.55,-5102.96,182185.51,341405.74,-112502.61,-112502.61,2024,,-63.531166679043196,-32.9527587907573,-32.9527587907573,97395.4025,81983.4795,1.187988154369564,0.7127928926217385,102.88168427662694,1.9279468248000722
741687,DAFONTE S.A.S.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,False,AZUAY,7,177069.66,111167.9,65901.76000000001,96755.2,-22161.09,-22046.09,2024,-19.831345199468554,-12.450518061648731,-22.785431687392514,-22.9042883483265,97388.31300000001,29655.792000000005,3.2839558963726208,1.9703735378235723,37.21798528330602,0.5464244975677933
