area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,sexo,p07,edad,p081,p085,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p232,p233,p24,p25,p26,p27,p28,p29,p29a,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p421,p422,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,sp01,ced01a,estrato,peso_expansion,nivel_instruccion,ingreso_laboral,ingpc,pobreza,epobreza,condact,empleo,desempleo,sector,grupo1,rama1,upm,id_vivienda,id_hogar,id_persona,periodo,rural,ocupado,desempleado,pea,agricola,subempleo_ingreso,informal
2.0,10159.0,900301,070,06,1,04,1.0,28.0,5.0,10.0,10.0,6.0,2.0,,,,3.0,7.0,3.0,,,,6.0,1.0,,2.0,1.0,,,,,,20.0,1.0,,3.0,1.0,20.0,,7.0,,,,,,,,,,4791.0,5243.0,6.0,2.0,,2.0,,,,,,,,,,,,,3.0,8.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,200.0,2.0,,130.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,3,0121,770.2584545659316,4.0,70.0,203.75,0.0,0.0,2.0,1.0,,2.0,5.0,7.0,010159900301,01015990030107006,010159900301070061,01015990030107006104,202512.0,True,True,False,True,False,True,True
2.0,10159.0,900301,070,07,1,01,2.0,64.0,1.0,2.0,10.0,6.0,2.0,,,,3.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,20.0,1.0,,4.0,,,3.0,,,,,,,,,,,4711.0,5221.0,6.0,2.0,,2.0,,,,,,,,,,,,,20.0,9.0,1.0,1.0,3.0,1.0,1.0,20.0,,,,,,,,,,,,2.0,300.0,1.0,55.0,180.0,,,,,,,,2.0,,2.0,,1.0,150.0,1.0,200.0,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0121,770.2584545659316,3.0,175.0,525.0,0.0,0.0,4.0,1.0,,1.0,5.0,7.0,010159900301,01015990030107007,010159900301070071,01015990030107007101,202512.0,True,True,False,True,False,True,False
2.0,10159.0,900302,073,01,1,01,1.0,67.0,1.0,3.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,150.0,6130.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,30.0,10.0,1.0,3.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,200.0,1.0,30.0,42.0,,,,,,,,2.0,,1.0,120.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,1,0121,598.4859054718493,3.0,188.0,102.66666666666667,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900302,01015990030207301,010159900302073011,01015990030207301101,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,01,1,02,2.0,65.0,2.0,3.0,10.0,1.0,2.0,,,,1.0,1.0,,2.0,,,6.0,1.0,,1.0,2.0,8.0,,,,,20.0,1.0,,4.0,,,5.0,,,,,,,,,,,150.0,9212.0,7.0,,,,,,,,,,,,,,,,30.0,10.0,1.0,3.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,3.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,3,0121,598.4859054718493,1.0,,102.66666666666667,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,010159900302,01015990030207301,010159900302073011,01015990030207301102,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,01,1,03,1.0,30.0,3.0,10.0,10.0,6.0,2.0,,,,11.0,7.0,3.0,,,,6.0,1.0,,1.0,1.0,,,,,,30.0,1.0,,4.0,,,5.0,,,,,,,,,,,150.0,9212.0,7.0,,,,,,,,,,,,,,,,15.0,10.0,1.0,3.0,3.0,2.0,1.0,30.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,3,0121,598.4859054718493,4.0,,102.66666666666667,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,010159900302,01015990030207301,010159900302073011,01015990030207301103,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,02,1,01,1.0,47.0,1.0,3.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,2.0,30354.0,1.0,1.0,,,,,,48.0,,1.0,4.0,,,6.0,,,,,,,,,,,111.0,6111.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,11.0,1.0,2.0,3.0,2.0,2.0,32.0,16.0,0.0,113.0,9211.0,7.0,,10.0,1.0,2.0,3.0,2.0,3.0,,,,,240.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,3.0,240.0,109.5,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900302,01015990030207302,010159900302073021,01015990030207302101,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,02,1,02,2.0,45.0,2.0,3.0,10.0,1.0,2.0,,,,11.0,4.0,3.0,1.0,,,6.0,1.0,,1.0,2.0,8.0,,,,,30.0,1.0,,4.0,,,5.0,,,,,,,,,,,113.0,6111.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,20.0,10.0,1.0,2.0,3.0,2.0,2.0,20.0,10.0,0.0,9700.0,9111.0,10.0,,8.0,1.0,1.0,,,5.0,100.0,1.0,25.0,20.0,,,,,80.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,3.0,185.0,109.5,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900302,01015990030207302,010159900302073021,01015990030207302102,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,04,1,01,1.0,63.0,1.0,10.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,2.0,30354.0,2.0,1.0,,,,,,24.0,1.0,,4.0,,,3.0,,,,,,,,,,,220.0,9215.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,1.0,2.0,3.0,2.0,1.0,24.0,,,,,,,,,,,,5.0,,,,,200.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,3.0,200.0,242.0,0.0,0.0,4.0,1.0,,2.0,9.0,1.0,010159900302,01015990030207304,010159900302073041,01015990030207304101,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,04,1,02,2.0,51.0,2.0,10.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,1.0,,2.0,2.0,8.0,,,,,20.0,1.0,,4.0,,,5.0,,,,,,,,,,,149.0,6121.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,4.0,10.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,210.0,1.0,60.0,102.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,0121,598.4859054718493,3.0,168.0,242.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900302,01015990030207304,010159900302073041,01015990030207304102,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,04,1,03,1.0,34.0,3.0,10.0,10.0,6.0,2.0,,,,5.0,6.0,1.0,,,,6.0,1.0,,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,4330.0,7122.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,200.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,3.0,200.0,242.0,0.0,0.0,4.0,1.0,,2.0,7.0,6.0,010159900302,01015990030207304,010159900302073041,01015990030207304103,202512.0,True,True,False,True,False,True,True
2.0,10159.0,900302,073,04,1,04,1.0,24.0,3.0,10.0,10.0,6.0,2.0,,,,5.0,7.0,3.0,,,,6.0,1.0,,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,220.0,6210.0,5.0,2.0,,2.0,,,,,,,,,,,,,5.0,11.0,1.0,2.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,800.0,2.0,,400.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,4.0,400.0,242.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900302,01015990030207304,010159900302073041,01015990030207304104,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,05,1,01,2.0,37.0,1.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,44.0,,1.0,4.0,,,6.0,,,,,,,,,,,111.0,6111.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,25.0,11.0,1.0,4.0,3.0,2.0,2.0,24.0,20.0,0.0,150.0,6130.0,6.0,2.0,10.0,1.0,1.0,3.0,2.0,5.0,,,,,200.0,0.0,1.0,30.0,430.0,1.0,60.0,2.0,,2.0,,1.0,100.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0121,598.4859054718493,3.0,720.0,410.0,0.0,0.0,1.0,1.0,,2.0,6.0,1.0,010159900302,01015990030207305,010159900302073051,01015990030207305101,202512.0,True,True,False,True,True,False,True
2.0,10159.0,900302,073,06,1,02,1.0,64.0,2.0,10.0,10.0,5.0,2.0,,,,1.0,4.0,3.0,1.0,,,6.0,2.0,10550.0,1.0,2.0,8.0,,,,,30.0,1.0,,4.0,,,6.0,,,,,,,,,,,149.0,6121.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,50.0,10.0,1.0,1.0,3.0,1.0,1.0,30.0,,,,,,,,,,,,5.0,100.0,1.0,20.0,22.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,1,0121,598.4859054718493,3.0,98.0,109.0,0.0,0.0,4.0,1.0,,1.0,6.0,1.0,010159900302,01015990030207306,010159900302073061,01015990030207306102,202512.0,True,True,False,True,True,True,False
2.0,10159.0,900302,073,07,1,01,2.0,59.0,1.0,3.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,30.0,1.0,,4.0,,,5.0,,,,,,,,,,,146.0,6320.0,6.0,1.0,4.0,2.0,,,,,,,,,,,,,40.0,10.0,1.0,2.0,3.0,2.0,1.0,30.0,,,,,,,,,,,,3.0,40.0,1.0,90.0,45.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,3.0,85.0,95.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900302,01015990030207307,010159900302073071,01015990030207307101,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900302,073,07,1,02,1.0,64.0,2.0,10.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,5.0,,,,,,,,,,,4922.0,8322.0,6.0,2.0,,2.0,,,,,,,,,,,,,20.0,3.0,1.0,1.0,3.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,300.0,2.0,,100.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,3.0,200.0,95.0,0.0,0.0,4.0,1.0,,1.0,8.0,8.0,010159900302,01015990030207307,010159900302073071,01015990030207307102,202512.0,True,True,False,True,False,True,False
2.0,10159.0,900302,073,07,1,03,1.0,74.0,9.0,10.0,10.0,6.0,2.0,,,,1.0,4.0,1.0,2.0,,,6.0,2.0,30350.0,1.0,2.0,8.0,,,,,20.0,1.0,,4.0,,,6.0,,,,,,,,,,,146.0,9212.0,7.0,,,,,,,,,,,,,,,,10.0,10.0,1.0,2.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0121,598.4859054718493,3.0,,95.0,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,010159900302,01015990030207307,010159900302073071,01015990030207307103,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900701,076,01,1,01,2.0,44.0,1.0,10.0,10.0,4.0,2.0,,,,5.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,30.0,1.0,,4.0,,,6.0,,,,,,,,,,,113.0,6111.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,11.0,1.0,2.0,3.0,2.0,2.0,20.0,10.0,0.0,150.0,6330.0,6.0,2.0,10.0,1.0,1.0,3.0,2.0,5.0,,,,,120.0,0.0,2.0,,0.0,1.0,50.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0121,498.0709647993184,3.0,170.0,253.33333333333334,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900701,01015990070107601,010159900701076011,01015990070107601101,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900701,076,01,1,02,1.0,27.0,3.0,10.0,10.0,6.0,2.0,,,,2.0,9.0,5.0,,1.0,30710503.0,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,4520.0,2144.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,470.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0121,498.0709647993184,5.0,470.0,253.33333333333334,0.0,0.0,1.0,1.0,,2.0,2.0,7.0,010159900701,01015990070107601,010159900701076011,01015990070107601102,202512.0,True,True,False,True,False,False,True
2.0,10159.0,900701,076,05,1,01,1.0,52.0,1.0,10.0,10.0,1.0,2.0,,,,5.0,6.0,6.0,,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,111.0,6111.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,35.0,11.0,1.0,2.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,400.0,0.0,1.0,60.0,,,,2.0,,2.0,,1.0,100.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0121,498.0709647993184,4.0,460.0,220.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900701,01015990070107605,010159900701076051,01015990070107605101,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900701,076,05,1,02,2.0,48.0,2.0,10.0,10.0,1.0,2.0,,,,5.0,6.0,6.0,,,,6.0,3.0,170.0,1.0,1.0,,,,,,8.0,1.0,,4.0,,,1.0,,,,,,,,,,,111.0,9211.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,1.0,2.0,3.0,2.0,1.0,8.0,,,,,,,,,,,,5.0,,,,,80.0,0.0,1.0,15.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,0121,498.0709647993184,4.0,95.0,220.0,0.0,0.0,4.0,1.0,,2.0,9.0,1.0,010159900701,01015990070107605,010159900701076051,01015990070107605102,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900701,076,07,1,01,1.0,83.0,1.0,3.0,10.0,1.0,2.0,,,,1.0,4.0,2.0,1.0,,,6.0,1.0,,3.0,1.0,,,,,,20.0,1.0,,1.0,2.0,,6.0,,,,,,,,,,,1050.0,6121.0,6.0,2.0,,2.0,,,,,,,,,,,,,10.0,10.0,1.0,2.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,80.0,2.0,,30.0,,,,,,,,2.0,,1.0,120.0,1.0,200.0,1.0,200.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,1,0121,498.0709647993184,3.0,50.0,208.33333333333334,0.0,0.0,4.0,1.0,,2.0,6.0,3.0,010159900701,01015990070107607,010159900701076071,01015990070107607101,202512.0,True,True,False,True,False,True,True
2.0,10159.0,900701,076,07,1,02,2.0,81.0,2.0,10.0,10.0,1.0,2.0,,,,1.0,4.0,3.0,1.0,,,6.0,1.0,,3.0,1.0,,,,,,15.0,1.0,,4.0,,,6.0,,,,,,,,,,,146.0,6320.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,65.0,9.0,1.0,1.0,3.0,2.0,1.0,15.0,,,,,,,,,,,,5.0,0.0,1.0,75.0,20.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,3.0,1,0121,498.0709647993184,3.0,55.0,208.33333333333334,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900701,01015990070107607,010159900701076071,01015990070107607102,202512.0,True,True,False,True,True,True,True
2.0,10159.0,900701,076,07,1,03,2.0,37.0,3.0,10.0,10.0,6.0,2.0,,,,2.0,9.0,5.0,,1.0,30410102.0,6.0,1.0,,3.0,1.0,,,,,,20.0,1.0,,4.0,,,6.0,,,,,,,,,,,1050.0,9329.0,7.0,,,,,,,,,,,,,,,,1.0,10.0,1.0,2.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0121,498.0709647993184,5.0,,208.33333333333334,0.0,0.0,5.0,1.0,,2.0,9.0,3.0,010159900701,01015990070107607,010159900701076071,01015990070107607103,202512.0,True,True,False,True,False,True,True
2.0,10159.0,900701,076,09,1,01,1.0,39.0,1.0,1.0,10.0,3.0,2.0,,,,5.0,6.0,6.0,,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,2220.0,8142.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,423.0,47.0,1.0,10.0,,,,2.0,,2.0,,1.0,300.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0121,498.0709647993184,4.0,480.0,780.0,0.0,0.0,1.0,1.0,,1.0,8.0,3.0,010159900701,01015990070107609,010159900701076091,01015990070107609101,202512.0,True,True,False,True,False,False,False
2.0,10159.0,900701,076,10,1,01,1.0,85.0,1.0,3.0,10.0,1.0,2.0,,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,20.0,1.0,,4.0,,,6.0,,,,,,,,,,,146.0,6320.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,60.0,9.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,0.0,1.0,35.0,20.0,,,,,,,,2.0,,1.0,120.0,2.0,,1.0,150.0,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,0121,498.0709647993184,1.0,15.0,142.5,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010159900701,01015990070107610,010159900701076101,01015990070107610101,202512.0,True,True,False,True,True,True,True
2.0,10164.0,900403,058,01,1,01,2.0,49.0,1.0,10.0,10.0,6.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,60.0,,1.0,4.0,,,6.0,,,,,,,,,,,4711.0,5221.0,6.0,2.0,,2.0,,,,,,,,,,,,,3.0,6.0,1.0,1.0,3.0,1.0,1.0,60.0,,,,,,,,,,,,5.0,970.0,1.0,80.0,685.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,1.0,1,0121,1836.5375215937888,3.0,365.0,332.5,0.0,0.0,4.0,1.0,,1.0,5.0,7.0,010164900403,01016490040305801,010164900403058011,01016490040305801101,202512.0,True,True,False,True,False,True,False
2.0,10164.0,900403,058,01,1,02,1.0,29.0,3.0,10.0,10.0,6.0,2.0,,,,3.0,9.0,1.0,,2.0,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,5.0,,,,,,,,,,,4100.0,9313.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,300.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,0.0,1,0121,1836.5375215937888,5.0,300.0,332.5,0.0,0.0,4.0,1.0,,2.0,9.0,6.0,010164900403,01016490040305801,010164900403058011,01016490040305801102,202512.0,True,True,False,True,False,True,True
2.0,10164.0,900403,058,02,1,01,1.0,70.0,1.0,10.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,2.0,10150.0,1.0,1.0,,,,,,30.0,1.0,,4.0,,,5.0,,,,,,,,,,,150.0,6330.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,7.0,10.0,1.0,1.0,3.0,2.0,1.0,30.0,,,,,,,,,,,,5.0,0.0,1.0,70.0,64.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,1.0,100.0,2.0,,,,,,,,,,,,,,,1.0,1,0121,1836.5375215937888,3.0,6.0,104.5,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010164900403,01016490040305802,010164900403058021,01016490040305802101,202512.0,True,True,False,True,True,True,True
2.0,10164.0,900403,058,03,1,01,1.0,26.0,1.0,1.0,10.0,5.0,2.0,,,,5.0,7.0,3.0,,,,6.0,1.0,,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,3811.0,9611.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,500.0,50.0,1.0,6.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0121,1836.5375215937888,4.0,556.0,185.33333333333334,0.0,0.0,1.0,1.0,,1.0,9.0,5.0,010164900403,01016490040305803,010164900403058031,01016490040305803101,202512.0,True,True,False,True,False,False,False
2.0,10164.0,900403,058,04,1,01,2.0,55.0,1.0,10.0,10.0,3.0,2.0,,,,11.0,4.0,2.0,2.0,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,5.0,,,,,,,,,,,150.0,6330.0,6.0,1.0,4.0,2.0,,,,,,,,,,,,,40.0,10.0,1.0,3.0,3.0,2.0,2.0,30.0,10.0,0.0,1050.0,7513.0,6.0,2.0,10.0,1.0,1.0,3.0,2.0,5.0,0.0,1.0,58.0,54.0,,,,,40.0,1.0,3.0,2.0,,2.0,,2.0,,1.0,360.0,1.0,55.0,2.0,,,,,,,,,,,,,,,10.0,1,0121,1836.5375215937888,3.0,47.0,157.33333333333334,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010164900403,01016490040305804,010164900403058041,01016490040305804101,202512.0,True,True,False,True,True,True,True
2.0,10164.0,900403,058,04,1,02,1.0,16.0,5.0,10.0,10.0,6.0,1.0,1.0,1.0,4.0,,7.0,1.0,,,,6.0,2.0,10150.0,1.0,1.0,,,,,,10.0,1.0,,4.0,,,2.0,,,,,,,,,,,150.0,9212.0,7.0,,,,,,,,,,,,,,,,1.0,10.0,1.0,3.0,3.0,2.0,1.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,1.0,5.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,10.0,1,0121,1836.5375215937888,4.0,,157.33333333333334,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,010164900403,01016490040305804,010164900403058041,01016490040305804102,202512.0,True,True,False,True,True,True,True
2.0,10164.0,900403,058,04,2,01,2.0,28.0,1.0,10.0,10.0,6.0,2.0,,,,15.0,7.0,2.0,,,,6.0,1.0,,1.0,1.0,,,,,,24.0,1.0,,4.0,,,1.0,,,,,,,,,,,141.0,9212.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,11.0,1.0,5.0,3.0,2.0,1.0,24.0,,,,,,,,,,,,5.0,,,,,150.0,0.0,2.0,,,,,2.0,,2.0,,1.0,250.0,2.0,,1.0,55.0,2.0,,,,,,,,,,,,,,,8.0,1,0121,1836.5375215937888,4.0,150.0,154.66666666666666,0.0,0.0,4.0,1.0,,2.0,9.0,1.0,010164900403,01016490040305804,010164900403058042,01016490040305804201,202512.0,True,True,False,True,True,True,True
2.0,10164.0,900403,058,05,1,01,2.0,75.0,1.0,10.0,10.0,4.0,2.0,,,,1.0,1.0,,2.0,,,6.0,1.0,,1.0,1.0,,,,,,30.0,1.0,,4.0,,,5.0,,,,,,,,,,,150.0,6330.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,60.0,10.0,1.0,1.0,3.0,2.0,1.0,30.0,,,,,,,,,,,,5.0,0.0,1.0,30.0,15.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,1.0,100.0,2.0,,,,,,,,,,,,,,,6.0,1,0121,1836.5375215937888,1.0,15.0,115.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,010164900403,01016490040305805,010164900403058051,01016490040305805101,202512.0,True,True,False,True,True,True,True
2.0,10164.0,900403,058,06,1,01,2.0,84.0,1.0,10.0,10.0,4.0,2.0,,,,1.0,4.0,3.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,10.0,1.0,,4.0,,,5.0,,,,,,,,,,,149.0,6320.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,70.0,10.0,1.0,2.0,3.0,2.0,1.0,10.0,,,,,,,,,,,,5.0,0.0,1.0,30.0,20.0,,,,,,,,1.0,100.0,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0121,1836.5375215937888,3.0,10.0,80.0,1.0,0.0,4.0,1.0,,2.0,6.0,1.0,010164900403,01016490040305806,010164900403058061,01016490040305806101,202512.0,True,True,False,True,True,True,True
